Project,subID,ExpID,CoderID,Page Number,Question Number,Qtype,Concept,Concept-super,Question_ID,Question,Question-Notes,Answer (0 /1),Explanation,Needed Clarification/Repetition,Include? ,Exp Error?,Notes,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.3,Which snack does Josh want- celery or carrots? (celery),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_10.4,"How did you know? (He tried it earlier, he likes celery)",#REF!,0,because it's the one nearest to the glasses.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_11.1,Why did Charlie say that? (Got what he asked for),#REF!,1,because popcorn's salty,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_11.2,Is Charlie happy or sad? (Happy),#REF!,1,because he wanted something salty.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_12.1,Which cookie will dad pack? (medium cookie),#REF!,0,big cookie,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_12.2,Why does dad pack that cookie? (It's the biggest he can see),#REF!,1,"cause he sees it. He doesn't see… he sees the little one and the medium one, but he doesn't see the big one.",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_12.3,Which cookie does Marie want? (big cookie),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_12.4,How did you know? (She can see it),#REF!,1,cause she said I want the big one.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_13.1,Which picture should April draw? (orange slice),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_13.2,Why should she draw the slice? (doesn't look like apple),#REF!,1,"cause the other one looks like an apple, the other one could be either.",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.1,How will Bill feel? (Sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.2,Why (does Bill feel sad/happy)? (Remembers the puppy stole his snack),#REF!,1,because the puppy stole his banana,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.3,Will Bill sit near or far from the puppy? (Far),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.4,Why (will Bill sit far/near)? (Remembers the puppy stole his snack),#REF!,1,because bill was afraid that the puppy will steal his snack again.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_15.1,Where is Jenni's snack? (on the desk),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_15.2,Where will Jenni look for her snack? (on the desk),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_15.3,"Why does Jenni look on the desk? (she heard the announcment, knew)",#REF!,1,because mr. cook said that he had moved it.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.1,Where is Melanie's cookie? (in her tummy),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.2,Did Melanie know that was Mitch's cookie? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.3,Why did Melanie eat Mitch's cookie? (Mean),#REF!,1,cause she was hungry. But she had eaten her own earlier.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.4,Why is Mitch crying? (Doesn't have cookie),#REF!,1,because his cookie disappeared because melanie ate it.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.5,Is Melanie being mean/naughty for taking Mitch's cookie? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.6,Why/why not (mean/naughty)? (She knew),#REF!,1,because it was not hers. She had already eaten hers.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.7,Should Melanie get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.8,Why/why not (trouble)? (She knew),#REF!,1,because it was not hers.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.9,Now Mitch has a cookie. Should Melanie still get in trouble? (Yes),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.91,Why/why not (still trouble)? (She knew),#REF!,0,because now everybody's happy anyway.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.1,Is Brian lying? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_17.2,"Is there a cookie left, that hasn't been eaten (1)? (Yes)",#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.3,Is Mr. Cook lying? (No),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_17.4,Why Not? (Because he doesn't know),#REF!,1,cause there is one cookie left but he doesn't know there is.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_17.5,"Is there a cookie left, that hasn't been eaten (2)? (Yes)",#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.6,How does Megan feel- sad or fine? (Sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_17.7,"There's a cookie left, why does Megan feel sad? (she doesn't know)",#REF!,1,cause she didn't get one.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.8,Was Brian lying? (Yes),#REF!,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_17.9,Why?,#REF!,1,because he had one left in his desk,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_18.1,What does dad think Emma wants for snacktime? (string cheese),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.2,Why does dad say that? (Thinks Emma wants string cheese),#REF!,1,"because they were all out of the string cheese, which he heard emma ask for.",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.3,What snack does Emma want today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.4,What snack did Dad pack for Emma today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.5,Why is Emma surprised? (thought dad packed string cheese),#REF!,1,cause she heard her dad say we were all out of the snack you wanted.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_19.1,Why does Leslie say that? (sarcasm),#REF!,0,cause carrot sticks are sweet,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-054,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_19.2,Is Leslie happy or sad? (sad),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_1.1,Which one will Henry choose? (Chooses Same),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_2.1,Which one will Kari choose? (Chooses Opposite),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_3.1,Where will Joe look? (Chooses Opposite),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_4.1,Which snack? (one she's looking at),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_4.2,How'd you know that snack? (looking at it),#REF!,1,well she couldn't see if she just walked in and it was behind the door,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_5.1,Where will Diana look? (Drawer),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_5.2,"Why does she look in the drawer? (Thinks it's there, where she put it)",#REF!,1,because that's where she left it and she didn't know that someone put it in the other place,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_5.3,Where is her snack?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_6.1,Gives Sean pear?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.1,Where will Allie look? (top of shelf),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.2,"Why will she look on top of shelf? (thinks it's hers, looks like hers)",#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.3,Why does Sue feel sad? (Allie is taking her snack),#REF!,1,cause that's her snack,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.4,Is Allie being mean/naughty? (No),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.5,"Why/why not (mean/naughty)? (She didn't know, she thought it was hers, accident)",#REF!,1,cause she didn't know it wasn't hers,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.6,Should Allie get in trouble (No),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.7,"Why/why not (trouble)? (She didn't know, she thought it was hers, accident)",#REF!,1,because it wasn't her fault. Her snack is where she can't see it.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_8.1,What snack did Dad pack for Luke to have? (Chips),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_8.2,What does Luke think is inside the bag- crackers or chips? (Crackers),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_8.3,Why does he think that? (Expectations),#REF!,1,because that's what he usually gets,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_9.1,Gives Sarah fruit snacks?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.1,Which snack will mom pack? (Carrots),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_10.2,"Why will mom pack carrots? (Near ""glasses"")",#REF!,1,because carrots are the one near the glasses,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.3,Which snack does Josh want- celery or carrots? (celery),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_10.4,"How did you know? (He tried it earlier, he likes celery)",#REF!,1,because he tried them and he liked them.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_11.1,Why did Charlie say that? (Got what he asked for),#REF!,1,cause he wanted something salty and popcorn is salty,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_11.2,Is Charlie happy or sad? (Happy),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_12.1,Which cookie will dad pack? (medium cookie),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_12.2,Why does dad pack that cookie? (It's the biggest he can see),#REF!,1,"cause it's the biggest one he can see. The big one is under here, and they just walked in.",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_12.3,Which cookie does Marie want? (big cookie),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_12.4,How did you know? (She can see it),#REF!,1,cause she can see it from there.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_13.1,Which picture should April draw? (orange slice),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_13.2,Why should she draw the slice? (doesn't look like apple),#REF!,1,because the orange looks a little like an apple but orange slices don't look like apple slices,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.1,How will Bill feel? (Sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.2,Why (does Bill feel sad/happy)? (Remembers the puppy stole his snack),#REF!,1,because the puppy stole his snack last time,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.3,Will Bill sit near or far from the puppy? (Far),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.4,Why (will Bill sit far/near)? (Remembers the puppy stole his snack),#REF!,1,because he doesn't want the puppy to steal his snack again,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_15.1,Where is Jenni's snack? (on the desk),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_15.2,Where will Jenni look for her snack? (on the desk),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_15.3,"Why does Jenni look on the desk? (she heard the announcment, knew)",#REF!,1,because Mr. Cook made the announcement,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.1,Where is Melanie's cookie? (in her tummy),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.2,Did Melanie know that was Mitch's cookie? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.3,Why did Melanie eat Mitch's cookie? (Mean),#REF!,1,because she didn't have one,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.4,Why is Mitch crying? (Doesn't have cookie),#REF!,1,cause he has no cookie,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.5,Is Melanie being mean/naughty for taking Mitch's cookie? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.6,Why/why not (mean/naughty)? (She knew),#REF!,1,because she already ate her cookie and she shouldn't take mitch's cookie,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.7,Should Melanie get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.8,Why/why not (trouble)? (She knew),#REF!,1,because she took Mitch's cookie when she had her own.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.9,Now Mitch has a cookie. Should Melanie still get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.91,Why/why not (still trouble)? (She knew),#REF!,1,because Mitch brought his own snack and he would've gotten two cookies instead of having one.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.1,Is Brian lying? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_17.2,"Is there a cookie left, that hasn't been eaten (1)? (Yes)",#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.3,Is Mr. Cook lying? (No),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_17.4,Why Not? (Because he doesn't know),#REF!,1,because he thought that all of the cookies had been eaten.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_17.5,"Is there a cookie left, that hasn't been eaten (2)? (Yes)",#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.6,How does Megan feel- sad or fine? (Sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_17.7,"There's a cookie left, why does Megan feel sad? (she doesn't know)",#REF!,1,because she doesn't have a cookie and she thinks that all of the cookies are gone,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_17.8,Was Brian lying? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_17.9,Why?,#REF!,1,because all of the cookies hadn't been eaten then,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_18.1,What does dad think Emma wants for snacktime? (string cheese),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.2,Why does dad say that? (Thinks Emma wants string cheese),#REF!,1,because he thinks that she wanted string cheese but they were all out.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.3,What snack does Emma want today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.4,What snack did Dad pack for Emma today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.5,Why is Emma surprised? (thought dad packed string cheese),#REF!,1,because she thought that he meant that there was no yogurt left.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_19.1,Why does Leslie say that? (sarcasm),#REF!,1,"because she likes carrot sticks… oh wait no, because she's sarcastic",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-055,E1,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_19.2,Is Leslie happy or sad? (sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-056,E8,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_1.1,Which one will Henry choose? (Chooses Same),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-056,E8,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_2.1,Which one will Kari choose? (Chooses Opposite),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-056,E8,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_3.1,Where will Joe look? (Chooses Opposite),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
712yoL,Booklet2-056,E8,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_4.1,Which snack? (one she's looking at),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
